GeoUID_2001,Area (sq km)_2001,Population_2001,Dwellings_2001,Households_2001,Total male population_2001,Total female population_2001,Population change (%)_2001,Never married_2001,Divorced_2001,Widowed_2001,Movers_2001,Non-movers_2001,Canadian citizens_2001,Migrants_2001,Non-migrants_2001,Internal migrants_2001,External migrants_2001,Visible minority_2001,Non-visible minority_2001,Non-Canadian citizens_2001,Non-immigrants_2001,Immigrants_2001,Non-permanent residents_2001,Married couples_2001,Common-law couples_2001,Owned housing_2001,Rented housing_2001,Median household income $_2001,High school or Secondary degree_2001,College or CEGEP degree_2001,"Trades certificate, diploma or apprenticeship_2001",Apartment with fewer than five stories_2001,Apartment with five or more storeys_2001,Row house_2001,Single-detached house_2001,Semi-detached house_2001,Movable dwelling_2001,Other single-attached house_2001,Major repairs_2001,Band housing_2001,English only_2001,French only_2001,Allophone _2001,Average gross rent ($)_2001,Average value dwelling ($)_2001,English and French_2001,English and non-official language(s)_2001,French and non-official language(s)_2001,"English, French, and non-official language(s)_2001",Employed_2001,Unemployed_2001,Population 0 to 9_2001,Population 10 to 19_2001,Population 20 to 29_2001,Population 30 to 39_2001,Population 40 to 49_2001,Population 50 to 59_2001,Population 60 plus_2001,No certificate or diploma_2001,Regular maintenance_2001,Public transit_2001,Walked_2001,Bicycle_2001,Transportation other methods_2001,Transportation vehicle driver_2001,Transportation vehicle non-driver_2001,Bachelors degree or higher_2001
4620594.01,0.3938,2970,1412,1355,1335,1635,-3.1,1010,355,180,470,2465,2870,235,240,230,10,785,2175,90,2150,805,10,425,170,255,1100,34415,450,320,220,1310,0,0,0,35,0,0,35,0,105,1845,920,513,151851,15,20,45,10,1290,105,7010010085,75608095,115110110120,105120125125,9010585125,10514590125,608555754075204510251010,380180155,1050275,140275,1055,010,000000,390320,1035,220
4620594.02,7.9594,6592,3138,3030,3115,3475,2.6,1950,675,360,850,5685,6340,410,440,380,25,975,5615,245,5160,1385,40,1265,485,1655,1370,43800,895,740,545,1735,540,325,135,285,0,0,95,0,245,4475,1780,583,130252,55,10,0,15,3190,195,155135190150,140135145140,165165200205,215225240265,275305245275,245315240285,1952501952451501908510035501530,625315380,2370560,295560,4555,150,0000150,1100855,3590,980
4620600.01,0.7493,3722,1598,1545,1765,1960,-5.1,985,265,225,300,3370,3410,130,165,85,45,725,3000,310,2220,1485,25,800,120,425,1120,39539,380,470,370,1420,0,0,20,105,0,0,65,0,225,1300,2020,566,279621,10,65,50,55,1715,150,11010511575,85807575,120125140165,130155150125,120140100145,105140110135,11515011511585125556525301515,270135150,1050440,160305,40105,100,010100010,565345,4065,420
4620600.02,0.4117,3452,1753,1620,1585,1870,-4.7,1055,360,250,460,2945,3140,155,305,120,40,805,2640,305,2180,1165,95,595,140,375,1245,30490,350,440,320,1465,0,5,5,105,0,20,70,0,185,1800,1355,551,184577,10,10,60,15,1590,95,95758080,65707075,110145115125,130110125130,115115105140,10514595130,80140100110801057511025401520,35517090,1125430,155310,2055,00,0000150,560300,1070,345
4620600.03,0.7167,5122,2276,2165,2400,2720,2.6,1240,435,475,785,4235,4545,300,485,240,60,1270,3800,520,2940,2040,90,965,145,560,1605,32298,515,485,395,1780,365,0,5,5,0,10,125,0,310,1935,2595,649,218081,10,25,180,15,1985,320,170160155140,130115120120,165140140170,170210195210,170185160165,140160125160,12016515015011514580120408560120,580210230,1605430,190350,4580,00,0010000,745385,060,465
4620601.01,0.3159,3046,1306,1260,1330,1715,-2.7,790,190,230,385,2640,2840,115,270,55,55,635,2410,210,1760,1245,45,630,80,480,780,40192,305,390,225,1255,5,0,0,0,0,0,110,0,165,1110,1680,605,219098,0,20,60,10,1305,145,658580100,65857565,709075105,90120120130,951108095,9012065100,60105901251201205510530351520,220110235,855300,165295,2535,100,0100000,410295,1035,300
4620601.02,0.423,2914,1451,1375,1325,1590,0.7,800,285,250,435,2450,2545,305,130,255,45,705,2205,375,1740,1160,15,515,110,275,1100,29553,400,300,230,1225,135,0,10,0,0,0,105,0,145,1295,1380,561,209666,25,0,65,10,1095,215,95958570,60605555,658595115,135130115105,951007590,601157095,801007010070120608530451530,240135135,945325,155275,040,00,000000,340210,1040,330
4620602.01,0.5455,2971,1345,1280,1385,1585,-6.4,755,205,240,225,2695,2725,80,140,40,40,410,2550,235,1705,1220,35,615,90,530,750,40670,275,350,215,1140,130,0,0,0,0,0,90,0,235,895,1705,624,212437,70,40,20,10,1245,105,75857060,55606060,807580115,125115130125,901057595,959565100,9513011012090110607525351530,300125140,855335,80270,1525,00,0000100,490280,020,275
4620602.02,0.6203,2838,1197,1150,1295,1545,2.6,730,215,180,400,2390,2570,150,245,110,35,815,2020,260,1640,1155,35,575,85,265,890,37600,420,255,235,1070,0,0,5,80,0,0,140,0,240,990,1440,580,259555,0,50,90,10,1245,115,10010510085,75655565,9010085120,120125100130,10010065100,65907580,5590751007580355525351025,235110125,765255,150270,1040,00,000000,405255,1550,260
4620603.01,0.5251,3724,1651,1540,1800,1930,-3,1030,310,200,660,3020,3165,350,305,205,145,1085,2640,565,1900,1730,95,705,115,395,1145,33620,480,310,320,1520,0,0,5,5,0,0,105,0,200,1205,2145,544,224713,15,10,140,10,1480,235,120110100110,809010595,95125125145,150130170180,120125130135,125140105115,100110951058090607025351525,405160130,1050375,150340,3560,00,000000,550265,1020,300
4620603.02,0.619,3548,1478,1410,1720,1830,-3.9,880,230,220,350,3160,3300,200,150,135,60,680,2875,250,1850,1660,40,780,95,575,835,41823,400,395,285,1380,0,0,20,5,0,0,65,0,260,920,2295,572,223379,20,20,20,10,1610,140,1151109585,70607580,10595130145,170170135130,12012595100,9011585105,12513511513585105707020251530,30516595,1060285,180325,4070,100,000000,575335,1030,315
4620603.03,0.3549,3533,1362,1275,1660,1875,-4,900,245,140,520,2980,3000,300,220,205,100,1230,2305,535,1795,1695,50,645,90,370,905,32399,295,355,320,1255,5,0,5,5,0,0,80,0,230,1085,2065,563,253708,55,30,55,10,1350,180,135120150160,135125115110,115130110135,145165135160,10514090110,801006075,7510080856565305520151020,375195105,900295,140265,1535,200,000000,535230,1085,180
4620604.01,0.9136,3070,1156,1105,1490,1580,-6.7,730,125,160,160,2845,3015,35,125,30,10,235,2830,45,2295,745,20,780,65,890,220,62095,360,415,225,320,0,0,760,25,0,0,45,0,330,1460,1235,638,183604,10,10,0,15,1345,145,75658080,70809590,1058575100,90110105100,11511585105,859590100,10513013511511512045502030510,215160150,730330,115180,1020,010,000000,505310,1585,440
4620604.02,0.3222,4301,1749,1655,2020,2285,4.3,1145,320,195,385,3845,3950,210,175,200,10,1040,3260,350,2650,1590,60,840,160,440,1215,36920,460,440,320,1645,0,0,5,5,0,0,100,0,360,1560,2175,621,278999,65,30,90,25,1810,305,170170130145,95105105115,130130175220,215225205185,150170110135,12014070125,11013090105759040502025525,365275145,1155405,150335,2590,00,0010000,625450,3040,325
4620604.03,0.4945,3045,1246,1190,1460,1585,-5.3,810,175,165,445,2575,2785,175,270,140,35,445,2595,260,1775,1255,15,660,85,430,750,41403,335,325,275,1100,0,0,40,40,0,0,105,0,275,920,1730,592,257015,25,0,55,30,1445,140,100758075,75707090,9085125130,145145115140,1001007090,9013580105,909585956565405020151520,235170125,765320,100265,1030,100,000000,545400,1060,320
4620604.04,0.7911,3410,1358,1315,1620,1790,-11.3,900,220,145,385,2965,3220,190,190,135,55,430,2975,185,2390,965,50,720,115,380,935,41612,555,345,200,1185,0,0,30,95,0,0,50,0,345,1270,1635,584,269675,50,20,75,10,1600,150,145115100100,100808080,110140175185,135160125155,12513595110,1051307585,75857085556030451520515,270175120,1030235,110260,3015,00,01010000,675365,1580,335
4620604.05,0.5991,3540,1505,1420,1690,1855,-3.6,960,275,170,405,3100,3345,230,180,210,15,660,2880,200,2305,1230,10,680,155,355,1070,39606,295,420,310,1390,0,0,5,15,0,5,65,0,165,1540,1700,569,268782,0,80,50,0,1735,155,125105125120,95858080,110130135165,155165150135,110135110125,10013590120,9511585806570405510301025,360225160,1020335,85285,2010,100,000000,720470,10100,210
4620605.01,1.3393,2846,1330,1250,1275,1570,-5.5,740,215,270,280,2505,2695,125,155,120,10,415,2420,145,1805,1010,25,550,135,410,840,33676,330,290,255,995,195,0,35,5,5,0,50,0,175,1095,1435,559,244722,15,15,85,10,1185,75,80605570,65556065,80105100135,115105110105,80906095,751107590,90957510080105408520551035,265120160,925280,70185,4510,00,1000000,440325,2030,195
4620605.02,0.5921,1936,739,720,940,1000,-3.7,450,75,110,75,1860,1850,50,25,50,0,160,1775,90,1255,680,0,520,45,595,125,51789,255,245,170,155,0,0,550,15,0,0,70,0,160,790,940,598,183857,20,15,15,0,845,25,35254540,45505045,60555045,50556070,60606085,60606075,659090857570504510201515,13512070,460190,55105,1015,00,0100000,340235,015,265
4620605.03,1.035,5473,2418,2270,2560,2915,2.8,1430,415,300,735,4685,5035,355,380,280,80,1195,4280,440,3345,2075,50,1070,175,635,1640,37918,725,645,385,2225,5,0,0,0,0,0,135,0,455,2000,2790,589,253591,45,35,100,45,2585,255,215170175165,150135105120,170205225265,255310235225,180210115165,160230165185,150155951456585557015401535,525280235,1605530,145485,3060,100,000000,1050605,20130,460
4620605.04,1.583,4791,1970,1880,2245,2550,0.3,1330,375,215,420,4315,4475,210,210,200,10,940,3850,320,2970,1760,55,955,210,830,1060,42439,615,595,290,1625,0,0,0,225,0,5,70,0,260,1945,2360,570,197360,55,25,105,40,2380,205,155145155135,130105105125,135180170235,205225185210,155180130170,165195130165,1351301151308090507020302030,430220205,1320485,175415,1530,2510,000000,885575,35125,460
4620605.05,0.5666,2322,961,900,1090,1230,-1,580,145,135,260,2025,2090,140,120,60,75,565,1755,235,1415,885,25,485,80,440,460,38515,215,295,140,610,0,0,265,15,0,0,60,0,175,840,1250,555,216455,10,20,20,10,1010,130,80657075,50756560,70758080,8510510095,75805570,55905570,55757570607540452020515,175145135,550295,100165,4015,100,000000,325240,2045,220
4620610.01,0.9483,4632,2088,1990,2170,2460,1.7,1540,475,295,795,3735,4150,225,575,210,20,1205,3370,425,3145,1410,15,650,220,415,1580,25855,430,360,400,1415,340,5,20,195,0,10,185,0,215,2715,1495,510,151918,20,20,85,20,1870,325,140155135155,105145140145,175215170160,160155195180,175175150165,125180125130,1201601051058085355525551045,690305155,1415390,265385,60100,250,0000150,545290,4050,150
4620610.02,0.4612,4689,1858,1810,2230,2455,-1.3,1395,395,270,620,3870,4265,265,355,255,10,625,3940,310,3290,1260,20,825,215,590,1215,37327,555,505,420,1790,0,0,10,5,0,0,145,0,305,2295,1720,560,165299,45,60,105,35,2195,230,160135145130,140130140165,170160145160,160160190190,140190130165,160170130150,13015010513590110506030501045,465255160,1160505,235470,5575,100,1000000,765400,3075,220
4620610.03,0.7845,5507,2530,2460,2425,3085,1.6,1445,435,635,745,4665,5140,285,465,205,80,795,4665,315,4070,1370,10,1020,225,1120,1345,32894,795,475,450,1055,665,155,295,270,0,5,200,0,235,3435,1630,644,133032,50,35,65,10,2050,220,130130145140,125125120145,140160150135,160165160185,140195125165,145190150205,1401951902151352001051759019060160,685320195,1795465,195365,1545,1010,0010000,745425,25120,425
4620610.04,0.1928,4235,1867,1810,1930,2305,9.3,1515,505,180,680,3475,3865,300,385,270,25,1360,2870,375,2995,1190,50,415,260,75,1735,23352,470,300,320,1800,0,5,0,0,0,0,125,0,165,2860,1095,511,184148,25,10,50,20,1605,380,195180170175,135155125150,130205140200,165170145170,165170115150,115160105140,759050603060253010301010,675200120,1300385,210360,70115,00,01015000,440280,4035,50
4620610.05,0.3791,5060,2071,2000,2305,2755,11.9,1805,525,140,1570,3375,4245,765,810,620,140,2330,2725,815,3285,1655,120,490,255,55,1945,21660,530,225,400,1940,50,0,5,0,0,0,175,0,60,3060,1745,500,218910,65,0,120,10,1855,390,270235225255,165205185215,195265175220,180205185230,180190145200,15015575120,659040654060203052055,850270150,1310515,270450,7090,1510,0100000,460330,5560,160
4620610.06,0.3457,2791,1322,1075,1295,1495,2,935,230,105,365,2395,2600,80,285,75,10,665,2120,185,1970,805,10,440,100,325,755,29180,285,280,265,990,10,0,5,70,0,0,55,0,180,1550,960,524,150674,15,0,65,15,1190,130,105908575,8595105120,10512590125,1151109595,9011070115,100956090,7080505040452545151555,33010075,815205,100230,4550,250,000000,460225,1025,120
4620610.07,0.5512,4600,2362,2310,1770,2830,5,1220,470,825,685,3690,4225,200,490,175,20,1115,3300,190,3440,975,0,545,185,315,1995,20564,575,270,340,1075,1110,0,40,80,0,0,80,0,130,3250,910,562,133837,25,0,85,0,1085,265,120155140140,11012510085,90130110115,80135115135,100130105100,8013595140,901159517595230952707025565265,670160105,1830395,140245,2560,00,000000,350210,2510,140
4620611.01,0.7098,2661,1166,1140,1275,1390,-2.3,870,230,170,395,2255,2495,120,280,95,25,565,2100,165,1850,810,10,410,175,420,725,31559,360,265,225,975,0,0,80,70,5,0,60,0,170,1635,745,533,113088,35,0,60,0,1155,130,70607575,65908595,90859075,85907590,10010595100,951157590,75655575657050651535510,38017075,755325,100215,5550,100,000000,390270,1025,100
4620611.02,0.5732,5364,2276,2225,2540,2820,0.8,1720,505,290,675,4605,4895,215,455,170,45,1275,4060,440,3815,1430,90,815,210,770,1450,28190,665,395,515,1760,50,75,110,175,0,10,150,0,345,3005,1790,538,145295,30,10,140,10,2200,270,165155180175,180180195185,190190165175,145200205220,210220185180,150205110165,135160120135851408010535301015,745260210,1470600,270490,25145,300,100100010,765275,2065,235
4620612.0,0.7551,4180,1781,1745,1955,2220,5.1,1340,420,275,835,3255,3830,360,475,350,10,1160,2990,320,2950,1185,20,605,165,565,1175,26330,545,305,255,1355,0,0,115,20,0,125,135,0,280,2430,1365,519,132616,20,0,65,0,1610,190,115140140120,125150115115,140160145140,145125155165,140145130155,155160105120,851501001208512550752040515,595250125,1055555,170325,7055,100,0100000,585270,1055,215
4620613.0,0.9905,6790,2902,2835,3235,3550,0.3,2035,540,390,880,5835,6120,425,460,370,55,1875,4910,660,4225,2475,75,1145,240,815,2020,24807,790,555,385,1685,25,5,245,100,0,60,235,0,285,3310,2840,522,143664,40,50,255,0,2760,360,220215235220,220190170215,225255195230,240245290290,280265225240,210230155205,1552001601651401708012530652025,955380265,2050545,315605,50160,100,0100000,915520,2050,360
4620614.0,0.4609,3554,1688,1645,1645,1910,3.1,1205,315,290,435,3020,3340,215,215,195,20,645,2865,175,2655,845,10,510,175,495,1150,28331,525,290,290,1115,25,20,220,20,0,5,105,0,130,2385,925,537,128091,35,15,25,10,1630,125,11011010590,95709095,100135120140,110125130140,145145130135,12012095100,75909010060904010520601570,480150130,1195345,190380,2565,00,000000,565310,020,250
4620615.0,0.5634,5170,2214,2145,2430,2740,3.2,1725,465,325,740,4245,4800,285,450,240,50,1105,3945,255,3770,1240,45,775,335,530,1615,30168,615,415,620,1705,35,50,150,70,0,30,195,0,210,3405,1375,520,128916,15,0,50,0,2170,315,175135155175,160140150155,180185170185,185190210180,190210155215,150200130145,11516012514070145758530601040,635260215,1575375,170425,45100,00,00001010,790390,30125,210
4620616.0,0.7657,6068,2608,2505,2875,3195,3.4,2090,575,325,935,5040,5625,425,510,310,120,1700,4335,405,4385,1575,70,830,340,725,1780,28887,755,465,510,1900,65,60,130,40,0,15,255,0,205,4030,1620,564,123666,55,70,50,0,2435,335,195175190185,220200200220,240235225195,195220235250,225250185235,170220140160,130170125145951406511030551525,905285185,1575670,270500,7585,2510,000000,885465,1575,315
4620617.01,0.892,5313,2235,2195,2505,2810,1.2,1460,390,360,535,4670,4960,215,320,170,45,1315,3935,290,3660,1540,45,1020,145,1100,1095,35271,680,555,455,970,165,150,495,220,0,5,170,0,250,3025,1870,499,139986,10,0,70,20,2160,205,150130155145,140155140150,145175140155,175175195195,175195155165,135180165195,17021518019014016510513035651035,475345190,1420610,280465,1540,100,0015000,760425,2525,445
4620617.02,0.6519,3738,1607,1560,1725,2010,0.2,1175,350,205,425,3270,3610,185,235,165,25,440,3270,95,3090,610,10,625,195,705,860,38141,520,430,285,975,5,0,305,100,0,15,140,0,225,2620,805,528,136326,10,50,0,0,1660,180,9095105140,10512585105,10512511095,125140130140,145170135155,13013595125,951359011090100507020251020,395245155,990425,145240,070,00,101010000,600420,4545,230
4620618.0,0.4992,3222,1580,1530,1490,1730,-0.8,1085,380,295,505,2560,2940,270,235,240,30,510,2600,165,2565,525,20,425,190,530,1005,30593,475,415,220,975,140,35,205,35,0,25,115,0,70,2355,655,527,137485,0,10,10,15,1395,155,80657080,75758080,9512010090,9095130100,115130120150,11515595110,851006510060955010025502055,295160140,1025385,155280,3545,00,000000,390350,2040,305
4620619.0,0.5494,6026,3530,3390,2260,3765,0.4,1775,560,1470,925,4600,5365,350,570,340,10,635,4935,205,4680,870,20,710,230,495,2895,23655,785,570,445,1225,1780,0,195,85,0,5,125,0,130,4450,870,621,125459,45,0,70,0,1790,210,105859580,857010090,150165130130,140135125125,155150115170,140185105175,12014513022015035017044014548595595,740340285,2740530,240335,3555,010,0000010,535405,2535,415
4620625.01,5.0244,6119,2062,2030,3025,3090,3.8,1865,405,260,440,5540,5910,190,250,185,0,745,5280,120,5470,550,10,1035,460,1680,345,52601,935,590,595,120,0,225,1455,195,0,0,110,0,145,5375,430,593,100685,45,0,15,10,3015,180,160170275255,245250250230,195165145155,185220285280,320355265245,210185150135,9595951056595506015402055,700270185,1205715,130320,3550,00,0010000,1410810,55135,310
4620625.02,1.9663,5746,1841,1815,2790,2960,0.4,1725,325,195,550,5140,5680,280,265,270,10,1250,4495,65,4740,995,10,1005,385,1570,245,52022,755,615,545,115,0,70,1285,290,0,0,110,0,200,4595,770,571,94899,80,0,85,10,2820,255,160170275235,270270245235,190180145165,155170235285,285295230255,190180145170,951058090557025351515520,650290210,1170530,180340,20110,00,0000100,1210730,6580,235
4620626.0,10.5538,3697,1390,1355,1825,1870,5.7,1130,350,125,315,3360,3655,120,200,100,15,475,3225,40,3355,330,10,630,295,1160,195,54907,550,485,395,175,0,10,950,105,85,5,140,0,80,3200,345,564,102854,20,10,50,0,1955,95,105110145140,125140125135,11010085100,110115185190,160170145145,130135125120,959070757055353552055,335185150,830385,45220,100,100,000000,920640,3535,245
4620627.0,5.2384,7001,2882,2815,3655,3340,-2.5,2575,620,695,940,4990,5915,330,615,320,0,305,5680,70,5620,355,10,995,425,1280,1535,38340,1020,530,505,1150,260,100,1095,175,0,0,235,0,170,5405,370,577,112810,15,0,25,0,2560,185,140125125155,125135175150,230160235165,340165375250,360235300240,250200210200,1601501702301852651602657013550120,770285265,1645935,95200,85125,1010,000000,1060755,4565,565
4620628.01,1.7584,4397,1905,1860,2125,2270,-0.5,1340,410,215,610,3725,4305,260,345,260,10,360,4030,85,3955,425,20,785,290,1080,780,45105,575,500,365,675,75,150,615,255,0,0,135,0,175,3635,475,535,138411,40,0,55,0,2225,115,100105145135,125125135120,140145145115,130135155165,180205150175,150170145170,13515512514010012555651520515,490245195,1230490,90170,3565,150,001001010,885740,3565,585
4620628.02,0.7836,3608,1549,1510,1745,1865,-1.7,1170,340,125,515,3055,3485,265,245,250,15,285,3315,115,3190,400,15,615,240,935,570,47193,505,535,325,660,0,75,410,355,0,0,105,0,110,3045,390,560,113739,20,10,20,10,1950,100,10590100125,1351059595,120145125115,120120160145,160175135150,11511580130,10011085105707535251015515,440165155,990415,115160,3010,00,1000000,815685,3040,380
4620629.0,1.2119,3313,1316,1295,1625,1690,0.2,860,215,210,315,2965,3240,225,90,210,15,255,3050,65,2740,545,15,730,165,1120,175,52133,430,415,320,145,0,5,1050,75,0,0,115,0,155,2510,600,563,127515,30,0,15,0,1595,90,60708585,95958585,100708060,8070120120,125135120130,115115100125,95125120115110125809025301520,300160165,755420,120180,4020,250,0000010,580440,1070,565
4620630.01,1.2192,3633,1297,1285,1800,1825,0.8,865,195,185,275,3325,3565,115,155,80,35,205,3410,55,2915,690,15,860,150,1230,55,59420,400,440,240,55,0,0,1210,10,0,0,50,0,180,2355,980,546,148860,20,60,15,10,1710,105,7565100115,130110135100,105956560,7580120140,160165125135,130145120120,12013514013513513050502530010,280220270,800440,35115,1030,00,01010000,745545,1545,605
4620630.02,2.2057,5253,1904,1865,2555,2700,5,1250,310,280,385,4710,5060,190,195,140,50,260,4870,70,4255,850,25,1230,220,1665,195,75164,600,580,265,215,65,15,1390,170,0,0,75,0,265,3610,1185,489,173452,30,20,10,0,2740,110,115115175155,160150145150,180155115105,95115165175,190215180210,205240215265,225205175160110115606525402065,210150315,1185605,75110,1515,1010,000000,1195995,40100,1375
4620631.0,24.6168,2496,842,795,1260,1235,65.5,455,120,65,295,2120,2470,170,125,175,0,75,2420,20,2070,415,0,585,100,745,50,70569,225,350,210,20,0,25,625,85,0,0,15,0,395,890,1150,569,229628,0,20,10,25,1370,30,130125130110,100855560,55606090,120160165160,1351007580,85555055,45353025202510105000,13585110,665115,1040,100,00,000000,650525,2045,330
4620632.01,1.4942,5074,1983,1950,2490,2585,-0.9,1380,435,255,600,4400,4915,205,395,160,45,275,4770,130,4495,545,0,1030,295,1480,475,49558,865,640,435,505,0,0,1200,50,130,15,140,0,265,4025,670,603,117853,10,25,35,20,2475,155,11095155135,170155180175,170125115115,130140165180,215240205235,200185160195,13015517518010014575802525510,355290220,1280530,100155,2055,100,0000010,1105800,1570,475
4620632.02,1.9936,4662,1790,1770,2275,2385,-2.4,1410,400,200,485,4145,4525,160,325,145,15,405,4245,120,3950,690,10,860,275,1125,645,51437,585,595,380,545,0,105,855,215,0,5,95,0,215,3600,735,571,118757,45,10,55,0,2460,150,10595160135,175175170155,155160115125,130135165180,230265215200,130160145165,130130105125858540601030515,405215180,1120560,150290,2045,150,000000,980630,6585,450
4620632.03,4.1363,5256,2125,2100,2530,2725,-2.4,1405,350,390,485,4725,5150,235,255,235,0,355,4890,95,4350,865,25,1055,215,1275,825,55643,745,710,350,565,330,55,1010,130,0,0,45,0,345,3320,1395,702,168023,45,80,55,0,2755,165,125110170150,165175210190,205160135130,150155170180,210255220255,230230160160,1001059090559065105351152580,435225255,1600455,105250,1550,00,00100015,1175810,2085,720
4620632.04,1.9057,7367,2957,2910,3590,3775,2.7,2185,640,215,875,6410,7300,255,620,250,0,570,6785,60,6435,920,0,1330,505,1985,920,54025,995,965,535,1165,0,80,1215,445,0,5,85,0,490,5335,1390,578,129548,65,20,25,25,4155,140,200170285265,275310220215,220240260255,235245325365,425425325335,245280175185,115150135130859540602025520,520415360,2120705,195275,3545,2510,1000000,17201440,45145,940
